"SIVIMID","DCA1","DCA2","Cluster","EUNIS","Class","Relevé.number","Temp","Precip","UTM10X10","UTM1X1","JuiceID","OriginalElevation","Locality","Country","ECOREG_WWF","DUNES_BOHN","Plant.Cover","Aspect","Slope","Area","SintaxonID","Sintaxon","Authors","Year","Title","Publication","EUNIS2020","Type","DEG_LON","DEG_LAT","Accuracy","Elevation"
"T-P22444",-0.0114688979575282,-0.050640144691629,"12","V",4,522444,141,12779,"30TUN79","",19230,50,"Panes","","ATL_COAST","N_DUNES",NA,"",NA,40,"749","Fumario capreolatae-Veronicetum persicae","Aedo, Carlos; Herrera, Mercedes; F. Prieto, José Antonio & Díaz, Tomás, E.","1986","Datos sobre la vegetación arvense de la Cornisa Cantábrica."," Lazaroa, 9: 241-254."," V     ","No forest",-4.500212887,43.32915398,"3 - UTM10x10 + Elevation",50
"T-P22445",-0.00656978210963546,-0.0688427186297115,"12","V15",4,522445,135,12138,"30TUP40","",19231,30,"Benia de Onís","","ATL_COAST","N_DUNES",NA,"",NA,50,"749","Fumario capreolatae-Veronicetum persicae","Aedo, Carlos; Herrera, Mercedes; F. Prieto, José Antonio & Díaz, Tomás, E.","1986","Datos sobre la vegetación arvense de la Cornisa Cantábrica."," Lazaroa, 9: 241-254."," V15   ","No forest",-4.86319028,43.42106124,"3 - UTM10x10 + Elevation",30
"T-P22446",-0.00643559587688142,-0.0652970765005584,"12","V15",4,522446,137,12258,"30TUP51","",19232,50,"Celorio","","ATL_COAST","N_DUNES",NA,"",NA,20,"749","Fumario capreolatae-Veronicetum persicae","Aedo, Carlos; Herrera, Mercedes; F. Prieto, José Antonio & Díaz, Tomás, E.","1986","Datos sobre la vegetación arvense de la Cornisa Cantábrica."," Lazaroa, 9: 241-254."," V15   ","No forest",-4.841238636,43.43042106,"3 - UTM10x10 + Elevation",50
"T-P22447",-0.00897894898571114,-0.0451906354320595,"12","V15",4,522447,132,11191,"30TUP20","",19233,50,"Arriondas","","ATL_COAST","N_DUNES",NA,"",NA,100,"749","Fumario capreolatae-Veronicetum persicae","Aedo, Carlos; Herrera, Mercedes; F. Prieto, José Antonio & Díaz, Tomás, E.","1986","Datos sobre la vegetación arvense de la Cornisa Cantábrica."," Lazaroa, 9: 241-254."," V15   ","No forest",-5.143076378,43.37113619,"3 - UTM10x10 + Elevation",50
"T-P22448",-0.00437238565573111,-0.055614934597035,"12","V15",4,522448,138,12124,"30TUP11","",19234,50,"Colunga","","ATL_COAST","N_DUNES",NA,"",NA,100,"749","Fumario capreolatae-Veronicetum persicae","Aedo, Carlos; Herrera, Mercedes; F. Prieto, José Antonio & Díaz, Tomás, E.","1986","Datos sobre la vegetación arvense de la Cornisa Cantábrica."," Lazaroa, 9: 241-254."," V15   ","No forest",-5.285409635,43.48002898,"3 - UTM10x10 + Elevation",50
"T-P22449",-0.0135617722818191,-0.035245639783308,"12","V15",4,522449,137,12259,"30TUP21","",19235,10,"La Isla","","ATL_COAST","N_DUNES",NA,"",NA,5,"749","Fumario capreolatae-Veronicetum persicae","Aedo, Carlos; Herrera, Mercedes; F. Prieto, José Antonio & Díaz, Tomás, E.","1986","Datos sobre la vegetación arvense de la Cornisa Cantábrica."," Lazaroa, 9: 241-254."," V15   ","No forest",-5.215821522,43.47059458,"3 - UTM10x10 + Elevation",10
"T-P22450",-0.0116801917121536,-0.048132950132233,"12","V32",5,522450,130,11031,"30TUP01","",19236,10,"Villaviciosa","","ATL_COAST","N_DUNES",NA,"",NA,50,"749","Fumario capreolatae-Veronicetum persicae","Aedo, Carlos; Herrera, Mercedes; F. Prieto, José Antonio & Díaz, Tomás, E.","1986","Datos sobre la vegetación arvense de la Cornisa Cantábrica."," Lazaroa, 9: 241-254."," V32   ","No forest",-5.416943327,43.49172912,"3 - UTM10x10 + Elevation",10
"T-P22451",-0.0082722069691902,-0.0557620883416482,"12","V37",9,522451,126,12766,"30TTP90","",19237,200,"Masanti","","ATL_COAST","N_DUNES",NA,"",NA,100,"749","Fumario capreolatae-Veronicetum persicae","Aedo, Carlos; Herrera, Mercedes; F. Prieto, José Antonio & Díaz, Tomás, E.","1986","Datos sobre la vegetación arvense de la Cornisa Cantábrica."," Lazaroa, 9: 241-254."," V37   ","No forest",-5.468363792,43.35737155,"3 - UTM10x10 + Elevation",200
"T-P22452",-0.0151965186346516,-0.0480110320907043,"12","V15",4,522452,134,10554,"30TTP92","",19238,100,"Venta de la Esperanza","","ATL_COAST","N_DUNES",NA,"",NA,50,"749","Fumario capreolatae-Veronicetum persicae","Aedo, Carlos; Herrera, Mercedes; F. Prieto, José Antonio & Díaz, Tomás, E.","1986","Datos sobre la vegetación arvense de la Cornisa Cantábrica."," Lazaroa, 9: 241-254."," V15   ","No forest",-5.586823857,43.53122797,"3 - UTM10x10 + Elevation",100
"T-P22453",-0.00820496513609159,-0.0363605579907192,"12","V15",4,522453,134,10368,"30TTP82","",19239,100,"Deva","","ATL_COAST","N_DUNES",NA,"",NA,50,"749","Fumario capreolatae-Veronicetum persicae","Aedo, Carlos; Herrera, Mercedes; F. Prieto, José Antonio & Díaz, Tomás, E.","1986","Datos sobre la vegetación arvense de la Cornisa Cantábrica."," Lazaroa, 9: 241-254."," V15   ","No forest",-5.708941468,43.55000679,"3 - UTM10x10 + Elevation",100
"T-P22454",-0.00871392690228184,-0.0526390852512381,"12","V37",9,522454,129,10436,"30TTP60","",19240,200,"La Corredoría","","ATL_COAST","N_DUNES",NA,"",NA,50,"749","Fumario capreolatae-Veronicetum persicae","Aedo, Carlos; Herrera, Mercedes; F. Prieto, José Antonio & Díaz, Tomás, E.","1986","Datos sobre la vegetación arvense de la Cornisa Cantábrica."," Lazaroa, 9: 241-254."," V37   ","No forest",-5.92895575,43.38971406,"3 - UTM10x10 + Elevation",200
"T-P22455",-0.00945039939630615,-0.0536480587711986,"12","V15",4,522455,132,11305,"30TTN69","",19241,150,"Soto de Ribera","","ATL_COAST","N_DUNES",NA,"",NA,50,"749","Fumario capreolatae-Veronicetum persicae","Aedo, Carlos; Herrera, Mercedes; F. Prieto, José Antonio & Díaz, Tomás, E.","1986","Datos sobre la vegetación arvense de la Cornisa Cantábrica."," Lazaroa, 9: 241-254."," V15   ","No forest",-5.836058823,43.30381933,"3 - UTM10x10 + Elevation",150
"T-P22456",-0.00701480502776486,-0.0491240583229533,"12","V37",9,522456,129,10175,"30TTP60","",19242,200,"Oviedo","","ATL_COAST","N_DUNES",NA,"",NA,50,"749","Fumario capreolatae-Veronicetum persicae","Aedo, Carlos; Herrera, Mercedes; F. Prieto, José Antonio & Díaz, Tomás, E.","1986","Datos sobre la vegetación arvense de la Cornisa Cantábrica."," Lazaroa, 9: 241-254."," V37   ","No forest",-5.934878094,43.35894913,"3 - UTM10x10 + Elevation",200
"T-P22457",-0.0045145892283551,-0.0632650470136548,"12","V15",4,522457,128,10859,"30TTP61","",19243,150,"Brañes","","ATL_COAST","N_DUNES",NA,"",NA,50,"749","Fumario capreolatae-Veronicetum persicae","Aedo, Carlos; Herrera, Mercedes; F. Prieto, José Antonio & Díaz, Tomás, E.","1986","Datos sobre la vegetación arvense de la Cornisa Cantábrica."," Lazaroa, 9: 241-254."," V15   ","No forest",-5.873763189,43.42352915,"3 - UTM10x10 + Elevation",150
"T-P22458",-0.00627955782449746,-0.0613097032518337,"12","V15",4,522458,133,10452,"30TTP50","",19244,100,"Valduno","","ATL_COAST","N_DUNES",NA,"",NA,100,"749","Fumario capreolatae-Veronicetum persicae","Aedo, Carlos; Herrera, Mercedes; F. Prieto, José Antonio & Díaz, Tomás, E.","1986","Datos sobre la vegetación arvense de la Cornisa Cantábrica."," Lazaroa, 9: 241-254."," V15   ","No forest",-5.9930734,43.38805252,"3 - UTM10x10 + Elevation",100
"T-P22459",-0.00344210798948785,-0.055027720662725,"12","V15",4,522459,128,10941,"29TQJ31","",19245,200,"San Román de Candamo","","ATL_COAST","N_DUNES",NA,"",NA,100,"749","Fumario capreolatae-Veronicetum persicae","Aedo, Carlos; Herrera, Mercedes; F. Prieto, José Antonio & Díaz, Tomás, E.","1986","Datos sobre la vegetación arvense de la Cornisa Cantábrica."," Lazaroa, 9: 241-254."," V15   ","No forest",-6.153642168,43.48457423,"3 - UTM10x10 + Elevation",200
"T-P22460",-0.0233106082475165,0.010590943534229,"12","V32",5,522460,136,13847,"30TVP70","",19246,NA,"Sonabia","","ATL_COAST","N_DUNES",NA,"",NA,1,"0749b","Fumario capreolatae-Veronicetum persicae","Aedo, Carlos; Herrera, Mercedes; F. Prieto, José Antonio & Díaz, Tomás, E.","1986","Datos sobre la vegetación arvense de la Cornisa Cantábrica."," Lazaroa, 9: 241-254."," V32   ","No forest",-3.311323105,43.38164629,"4 - UTM10x10 + Centroid",191
"T-P22461",-0.0273102500942604,0.0344702905649447,"12","V39",11,522461,136,13847,"30TVP70","",19247,NA,"Sonabia","","ATL_COAST","N_DUNES",NA,"",NA,1,"0749b","Fumario capreolatae-Veronicetum persicae","Aedo, Carlos; Herrera, Mercedes; F. Prieto, José Antonio & Díaz, Tomás, E.","1986","Datos sobre la vegetación arvense de la Cornisa Cantábrica."," Lazaroa, 9: 241-254."," V39   ","No forest",-3.311323105,43.38164629,"4 - UTM10x10 + Centroid",191
"T-P22462",-0.0119428888374507,-0.0568959711130846,"12","V",4,522462,136,13847,"30TVP70","",19248,NA,"Sonabia","","ATL_COAST","N_DUNES",NA,"",NA,1,"0749b","Fumario capreolatae-Veronicetum persicae","Aedo, Carlos; Herrera, Mercedes; F. Prieto, José Antonio & Díaz, Tomás, E.","1986","Datos sobre la vegetación arvense de la Cornisa Cantábrica."," Lazaroa, 9: 241-254."," V     ","No forest",-3.311323105,43.38164629,"4 - UTM10x10 + Centroid",191
"T-P22463",-0.0201268054856419,0.00297433948540193,"12","V32",5,522463,136,13847,"30TVP70","",19249,NA,"Sonabia","","ATL_COAST","N_DUNES",NA,"",NA,6,"0749b","Fumario capreolatae-Veronicetum persicae","Aedo, Carlos; Herrera, Mercedes; F. Prieto, José Antonio & Díaz, Tomás, E.","1986","Datos sobre la vegetación arvense de la Cornisa Cantábrica."," Lazaroa, 9: 241-254."," V32   ","No forest",-3.311323105,43.38164629,"4 - UTM10x10 + Centroid",191
"T-P22464",-0.0193551523472053,-0.0123552043664622,"12","V32",5,522464,137,14103,"30TVP61","",19217,NA,"Santoña","","ATL_COAST","N_DUNES",NA,"",NA,5,"0749b","Fumario capreolatae-Veronicetum persicae","Aedo, Carlos; Herrera, Mercedes; F. Prieto, José Antonio & Díaz, Tomás, E.","1986","Datos sobre la vegetación arvense de la Cornisa Cantábrica."," Lazaroa, 9: 241-254."," V32   ","No forest",-3.455098968,43.45524153,"4 - UTM10x10 + Centroid",41
"T-P22465",-0.019875709844226,0.00666670642353751,"12","V32",5,522465,137,14103,"30TVP61","",19250,NA,"Santoña","","ATL_COAST","N_DUNES",NA,"",NA,5,"0749b","Fumario capreolatae-Veronicetum persicae","Aedo, Carlos; Herrera, Mercedes; F. Prieto, José Antonio & Díaz, Tomás, E.","1986","Datos sobre la vegetación arvense de la Cornisa Cantábrica."," Lazaroa, 9: 241-254."," V32   ","No forest",-3.455098968,43.45524153,"4 - UTM10x10 + Centroid",41
"T-P22466",-0.0301883651036123,0.0358634588983027,"1","V32",5,522466,140,12408,"30TUP80","",19251,NA,"San Vicente de la Barquera","","ATL_COAST","N_DUNES",NA,"",NA,1,"0749b","Fumario capreolatae-Veronicetum persicae","Aedo, Carlos; Herrera, Mercedes; F. Prieto, José Antonio & Díaz, Tomás, E.","1986","Datos sobre la vegetación arvense de la Cornisa Cantábrica."," Lazaroa, 9: 241-254."," V32   ","No forest",-4.419290768,43.36986165,"4 - UTM10x10 + Centroid",59
"T-P22467",-0.00796047393369603,-0.0644678449935004,"12","V15",4,522467,140,12408,"30TUP80","",19252,NA,"San Vicente de la Barquera","","ATL_COAST","N_DUNES",NA,"",NA,3,"0749b","Fumario capreolatae-Veronicetum persicae","Aedo, Carlos; Herrera, Mercedes; F. Prieto, José Antonio & Díaz, Tomás, E.","1986","Datos sobre la vegetación arvense de la Cornisa Cantábrica."," Lazaroa, 9: 241-254."," V15   ","No forest",-4.419290768,43.36986165,"4 - UTM10x10 + Centroid",59
"T-P22468",-0.0166951002591433,-0.0279317536259435,"12","V37",9,522468,140,12408,"30TUP80","",19253,NA,"San Vicente de la Barquera","","ATL_COAST","N_DUNES",NA,"",NA,1,"0749b","Fumario capreolatae-Veronicetum persicae","Aedo, Carlos; Herrera, Mercedes; F. Prieto, José Antonio & Díaz, Tomás, E.","1986","Datos sobre la vegetación arvense de la Cornisa Cantábrica."," Lazaroa, 9: 241-254."," V37   ","No forest",-4.419290768,43.36986165,"4 - UTM10x10 + Centroid",59
"T-P22469",-0.028016427807511,0.0432275159282549,"12","V39",11,522469,138,10118,"30TTP82","",19254,NA,"Gijón","","ATL_COAST","N_DUNES",NA,"",NA,1,"0749b","Fumario capreolatae-Veronicetum persicae","Aedo, Carlos; Herrera, Mercedes; F. Prieto, José Antonio & Díaz, Tomás, E.","1986","Datos sobre la vegetación arvense de la Cornisa Cantábrica."," Lazaroa, 9: 241-254."," V39   ","No forest",-5.665984283,43.52893451,"4 - UTM10x10 + Centroid",31
"T-P22470",-0.0260510690141186,0.0304371497390198,"12","V32",5,522470,133,11178,"29TQJ32","",19255,NA,"Cudillero","","ATL_COAST","N_DUNES",NA,"",NA,2,"0749b","Fumario capreolatae-Veronicetum persicae","Aedo, Carlos; Herrera, Mercedes; F. Prieto, José Antonio & Díaz, Tomás, E.","1986","Datos sobre la vegetación arvense de la Cornisa Cantábrica."," Lazaroa, 9: 241-254."," V32   ","No forest",-6.090129678,43.53291119,"4 - UTM10x10 + Centroid",122
"T-P22471",-0.032029885009759,0.0495993599212106,"1","V",4,522471,133,11178,"29TQJ32","",19256,NA,"Cudillero","","ATL_COAST","N_DUNES",NA,"",NA,1,"0749b","Fumario capreolatae-Veronicetum persicae","Aedo, Carlos; Herrera, Mercedes; F. Prieto, José Antonio & Díaz, Tomás, E.","1986","Datos sobre la vegetación arvense de la Cornisa Cantábrica."," Lazaroa, 9: 241-254."," V     ","No forest",-6.090129678,43.53291119,"4 - UTM10x10 + Centroid",122
"T-P22472",-0.0399586584474398,0.0963656306276178,"1","V32",5,522472,125,14479,"29TQJ02","",19257,NA,"Cabo Busto","","ATL_COAST","N_DUNES",NA,"",NA,2,"0749b","Fumario capreolatae-Veronicetum persicae","Aedo, Carlos; Herrera, Mercedes; F. Prieto, José Antonio & Díaz, Tomás, E.","1986","Datos sobre la vegetación arvense de la Cornisa Cantábrica."," Lazaroa, 9: 241-254."," V32   ","No forest",-6.461178621,43.53244249,"4 - UTM10x10 + Centroid",109
"T-P22473",-0.0217851994732313,0.00348539597615838,"12","V32",5,522473,128,13861,"29TPJ92","",19258,NA,"Luarca","","ATL_COAST","N_DUNES",NA,"",NA,1,"0749b","Fumario capreolatae-Veronicetum persicae","Aedo, Carlos; Herrera, Mercedes; F. Prieto, José Antonio & Díaz, Tomás, E.","1986","Datos sobre la vegetación arvense de la Cornisa Cantábrica."," Lazaroa, 9: 241-254."," V32   ","No forest",-6.591547598,43.53512218,"4 - UTM10x10 + Centroid",96
"T-P22474",-0.0272550285262877,0.0453571567620146,"12","V39",11,522474,134,12631,"29TPJ82","",19259,NA,"Navia","","ATL_COAST","N_DUNES",NA,"",NA,3,"0749b","Fumario capreolatae-Veronicetum persicae","Aedo, Carlos; Herrera, Mercedes; F. Prieto, José Antonio & Díaz, Tomás, E.","1986","Datos sobre la vegetación arvense de la Cornisa Cantábrica."," Lazaroa, 9: 241-254."," V39   ","No forest",-6.708298223,43.53800992,"4 - UTM10x10 + Centroid",71
"T-P22475",-0.0197140935204759,0.02688629285564,"12","V39",11,522475,134,12631,"29TPJ82","",19260,NA,"Navia","","ATL_COAST","N_DUNES",NA,"",NA,5,"0749b","Fumario capreolatae-Veronicetum persicae","Aedo, Carlos; Herrera, Mercedes; F. Prieto, José Antonio & Díaz, Tomás, E.","1986","Datos sobre la vegetación arvense de la Cornisa Cantábrica."," Lazaroa, 9: 241-254."," V39   ","No forest",-6.708298223,43.53800992,"4 - UTM10x10 + Centroid",71
"T-P22476",-0.0278528686816076,0.0513965974262234,"1","V32",5,522476,134,11558,"29TPJ62","",19261,NA,"Tapia de Casariego","","ATL_COAST","N_DUNES",NA,"",NA,2,"0749b","Fumario capreolatae-Veronicetum persicae","Aedo, Carlos; Herrera, Mercedes; F. Prieto, José Antonio & Díaz, Tomás, E.","1986","Datos sobre la vegetación arvense de la Cornisa Cantábrica."," Lazaroa, 9: 241-254."," V32   ","No forest",-6.949739134,43.54130303,"4 - UTM10x10 + Centroid",47
"T-P22477",0.0225940592576931,-0.0836237833871214,"12","V15",4,522477,135,10033,"29TPJ52","",19272,30,"um Ribadeo","","ATL_COAST","N_DUNES",NA,"",NA,NA,"0748a","Lamio hybridi-Echinochloetum crus-gallii","Aedo, Carlos; Herrera, Mercedes; F. Prieto, José Antonio & Díaz, Tomás, E.","1986","Datos sobre la vegetación arvense de la Cornisa Cantábrica."," Lazaroa, 9: 241-254."," V15   ","No forest",-7.026625266,43.5219517,"3 - UTM10x10 + Elevation",30
"T-P22478",-0.0121792447814669,-0.0633238245247422,"12","V15",4,522478,133,10322,"30TUN67","",19262,360,"Potes","","ATL_COAST","N_DUNES",NA,"",NA,4,"3328","Lamio amplexicaulis-Veronicetum hederifoliae","Aedo, Carlos; Herrera, Mercedes; F. Prieto, José Antonio & Díaz, Tomás, E.","1986","Datos sobre la vegetación arvense de la Cornisa Cantábrica."," Lazaroa, 9: 241-254."," V15   ","No forest",-4.626210284,43.15094366,"3 - UTM10x10 + Elevation",360
"T-P22479",-0.00922128068133404,-0.0681972679196582,"12","V15",4,522479,93,10922,"29TQH27","",19263,900,"Caunedo","","ATL_COAST","N_DUNES",NA,"",NA,50,"3328","Lamio amplexicaulis-Veronicetum hederifoliae","Aedo, Carlos; Herrera, Mercedes; F. Prieto, José Antonio & Díaz, Tomás, E.","1986","Datos sobre la vegetación arvense de la Cornisa Cantábrica."," Lazaroa, 9: 241-254."," V15   ","No forest",-6.200057025,43.09792166,"3 - UTM10x10 + Elevation",900
"T-P22480",-0.00556168426840639,-0.0771084559259028,"12","V15",4,522480,110,14792,"29TQH27","",19264,700,"Pola de Somiedo","","ATL_COAST","N_DUNES",NA,"",NA,5,"3328","Lamio amplexicaulis-Veronicetum hederifoliae","Aedo, Carlos; Herrera, Mercedes; F. Prieto, José Antonio & Díaz, Tomás, E.","1986","Datos sobre la vegetación arvense de la Cornisa Cantábrica."," Lazaroa, 9: 241-254."," V15   ","No forest",-6.254133909,43.09819583,"3 - UTM10x10 + Elevation",700
"T-P22481",-0.0106531718835486,-0.0579039438246617,"12","V15",4,522481,96,13218,"29TQH27","",19265,820,"Gua","","ATL_COAST","N_DUNES",NA,"",NA,50,"3328","Lamio amplexicaulis-Veronicetum hederifoliae","Aedo, Carlos; Herrera, Mercedes; F. Prieto, José Antonio & Díaz, Tomás, E.","1986","Datos sobre la vegetación arvense de la Cornisa Cantábrica."," Lazaroa, 9: 241-254."," V15   ","No forest",-6.260856633,43.1322192,"3 - UTM10x10 + Elevation",820
"T-P22482",-0.0102839132856007,-0.0614777904042191,"12","V15",4,522482,101,10037,"29TQH27","",19266,820,"Gua","","ATL_COAST","N_DUNES",NA,"",NA,50,"3328","Lamio amplexicaulis-Veronicetum hederifoliae","Aedo, Carlos; Herrera, Mercedes; F. Prieto, José Antonio & Díaz, Tomás, E.","1986","Datos sobre la vegetación arvense de la Cornisa Cantábrica."," Lazaroa, 9: 241-254."," V15   ","No forest",-6.245555276,43.12184999,"3 - UTM10x10 + Elevation",820
"T-P22483",-0.0125288229587207,-0.0600495310923754,"12","V15",4,522483,123,14904,"29TPJ90","",19267,400,"De Bárcena de Monasterio a Barres","","ATL_COAST","N_DUNES",NA,"",NA,50,"3328","Lamio amplexicaulis-Veronicetum hederifoliae","Aedo, Carlos; Herrera, Mercedes; F. Prieto, José Antonio & Díaz, Tomás, E.","1986","Datos sobre la vegetación arvense de la Cornisa Cantábrica."," Lazaroa, 9: 241-254."," V15   ","No forest",-6.632644522,43.38931291,"3 - UTM10x10 + Elevation",400
"T-P22484",-0.0119864745685041,-0.0690277857237896,"12","V15",4,522484,98,11260,"29TPH99","",19268,800,"Alto de Porciles","","ATL_COAST","N_DUNES",NA,"",NA,50,"3328","Lamio amplexicaulis-Veronicetum hederifoliae","Aedo, Carlos; Herrera, Mercedes; F. Prieto, José Antonio & Díaz, Tomás, E.","1986","Datos sobre la vegetación arvense de la Cornisa Cantábrica."," Lazaroa, 9: 241-254."," V15   ","No forest",-6.598283383,43.30936914,"3 - UTM10x10 + Elevation",800
