Percentage synoptic table with fidelity {Phi coeff. C } (29 columns)
;;;34;56;56;127;47;43;10;14;100;5;59;34;69;41;12;80;188;34;24;206;16;71;169;39;228;30;145;144;427
Potentilla reptans; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    69.7;  ---;     3.7;    11.2;     5.8;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     1.4;
Chamaemelum nobile; 0;   ;  ---;  ---;  ---;  ---;     1.6;  ---;  ---;  ---;  ---;    64.7;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     1.5;  ---;  ---;  ---;     0.8;  ---;  ---;  ---;  ---;  ---;  ---;
Carum verticillatum; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    62.4;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Sanguisorba officinalis; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    62.0;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Barbarea intermedia; 0;   ;  ---;  ---;    14.9;  ---;  ---;  ---;  ---;  ---;  ---;    53.3;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Rumex crispus; 0;   ;     4.4;  ---;     0.8;     7.5;  ---;    21.7;     9.7;  ---;     8.0;    49.4;  ---;  ---;     1.0;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Mentha x verticillata; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    44.1;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Galeopsis ladanum; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    43.3;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Rumex conglomeratus; 0;   ;     4.2;  ---;  ---;     1.8;     0.0;  ---;  ---;  ---;  ---;    41.7;  ---;     4.2;     9.7;    14.0;  ---;  ---;  ---;  ---;  ---;  ---;     4.8;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Cirsium arvense; 0;   ;  ---;  ---;  ---;     4.1;  ---;    22.1;    14.2;  ---;    28.9;    34.2;  ---;     0.0;     1.9;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Lysimachia vulgaris; 0;   ;  ---;  ---;  ---;  ---;    11.5;  ---;  ---;  ---;  ---;    30.1;  ---;     2.5;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     7.9;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     0.0;
Trachelium caeruleum; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    40.2;  ---;  ---;  ---;  ---;     6.0;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Asplenium scolopendrium; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    35.8;     4.9;  ---;  ---;  ---;     1.1;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Eupatorium cannabinum; 0;   ;  ---;  ---;  ---;  ---;     6.6;  ---;  ---;  ---;  ---;  ---;  ---;    81.4;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     6.3;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Angelica sylvestris; 0;   ;  ---;  ---;  ---;     2.4;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    68.3;  ---;  ---;  ---;  ---;     2.2;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    10.7;  ---;  ---;  ---;
Centaurea debeauxii; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    51.0;     7.3;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Mentha aquatica; 0;   ;  ---;  ---;  ---;  ---;    21.0;  ---;  ---;  ---;  ---;  ---;  ---;    46.3;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Picris hieracioides; 0;   ;  ---;  ---;     1.7;  ---;  ---;     2.3;  ---;  ---;  ---;  ---;  ---;    44.8;    27.2;     4.4;     0.1;     2.9;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    17.2;  ---;  ---;  ---;
Brachypodium sylvaticum; 0;   ;     5.4;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    37.8;  ---;  ---;  ---;  ---;     6.1;    13.5;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Solanum dulcamara; 0;   ;  ---;  ---;  ---;  ---;    27.4;  ---;  ---;  ---;  ---;  ---;  ---;    35.1;  ---;  ---;  ---;  ---;     2.7;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     1.7;
Hypericum undulatum; 0;   ;  ---;  ---;  ---;     0.4;     3.6;  ---;  ---;  ---;  ---;  ---;  ---;    33.7;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Filipendula ulmaria; 0;   ;     3.9;  ---;  ---;  ---;     2.3;  ---;  ---;  ---;  ---;  ---;  ---;    32.8;  ---;  ---;  ---;  ---;     4.4;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Salix atrocinerea; 0;   ;  ---;  ---;  ---;     0.1;     3.0;  ---;  ---;  ---;  ---;  ---;  ---;    30.4;     1.5;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     3.5;
Melilotus albus; 0;   ;  ---;  ---;  ---;  ---;     4.7;     2.6;  ---;  ---;  ---;  ---;  ---;     7.7;    53.1;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     1.5;
Helminthotheca echioides; 0;   ;  ---;     0.3;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    52.3;    21.1;  ---;  ---;  ---;  ---;  ---;  ---;     1.1;  ---;  ---;  ---;  ---;  ---;     1.7;  ---;     6.2;
Lotus tenuis; 0;   ;  ---;  ---;  ---;  ---;     1.5;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    44.8;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     8.5;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Hypericum perforatum; 0;   ;     2.4;  ---;  ---;  ---;  ---;    13.1;  ---;  ---;  ---;  ---;  ---;     8.5;    39.5;     3.9;  ---;  ---;  ---;     2.4;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     1.2;
Foeniculum vulgare; 0;   ;  ---;    11.8;  ---;     1.8;  ---;     0.5;  ---;  ---;  ---;  ---;  ---;  ---;    36.8;    25.5;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    15.8;  ---;  ---;  ---;
Erigeron canadensis; 0;   ;  ---;  ---;     3.6;  ---;    11.9;  ---;  ---;  ---;  ---;  ---;     0.5;     4.4;    32.7;     2.8;  ---;     9.9;  ---;  ---;  ---;  ---;  ---;  ---;     1.2;  ---;  ---;  ---;     5.4;     1.7;     2.7;
Galactites tomentosus; 0;   ;  ---;     3.2;     6.3;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     5.5;    80.9;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Anisantha rigida; 0;   ;     0.3;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     2.9;  ---;     0.3;    51.5;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    12.3;  ---;  ---;
Lolium multiflorum; 0;   ;  ---;  ---;  ---;     5.3;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    49.2;  ---;  ---;  ---;  ---;  ---;     3.9;  ---;  ---;  ---;  ---;     5.0;  ---;     2.1;     0.7;     3.4;
Coleostephus myconis; 0;   ;  ---;     0.6;  ---;  ---;     1.5;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     1.0;    48.0;  ---;  ---;  ---;  ---;  ---;     4.9;  ---;  ---;  ---;  ---;    12.2;     1.7;  ---;     2.6;     4.6;
Briza maxima; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    46.3;  ---;  ---;  ---;     2.7;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     0.1;  ---;     3.2;
Avena sativa; 0;   ;  ---;  ---;  ---;     0.3;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    37.9;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     0.5;  ---;  ---;  ---;  ---;
Silene gallica; 0;   ;  ---;     0.1;     0.1;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    36.2;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     3.2;  ---;     4.5;     2.5;     2.6;
Briza minor; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     3.6;    35.0;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     4.7;  ---;  ---;  ---;     1.2;
Vicia hirsuta; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    33.2;  ---;  ---;  ---;     0.7;  ---;     3.6;  ---;  ---;  ---;  ---;    20.9;  ---;  ---;     0.5;     0.2;
Epilobium angustifolium; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    98.5;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Digitalis purpurea; 0;   ;  ---;  ---;    11.6;  ---;  ---;  ---;  ---;  ---;     1.2;  ---;  ---;  ---;  ---;     1.4;    64.0;  ---;     1.1;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    11.9;  ---;  ---;  ---;
Luzula lactea; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    63.5;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Linaria triornithophora; 0;   ;  ---;  ---;     3.5;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     1.7;    51.3;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Peucedanum gallicum; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    49.3;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Helictochloa marginata; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    49.3;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Vaccinium myrtillus; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    49.3;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Eryngium duriaei; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    48.9;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Hypericum richeri; 0;   ;  ---;  ---;     1.7;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    47.6;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Asphodelus albus; 0;   ;  ---;     4.7;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    44.4;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     0.7;
Anemone nemorosa; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    40.2;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Betula celtiberica; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    40.2;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Erica arborea; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    39.9;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Helleborus foetidus; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    39.6;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Lilium martagon; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    39.4;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     0.3;
Cytisus scoparius; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    39.1;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     0.7;  ---;  ---;  ---;  ---;
Jacobaea adonidifolia; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     0.9;  ---;  ---;  ---;  ---;  ---;    39.0;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Silene nutans; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    38.7;  ---;     1.1;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Genista florida; 0;   ;  ---;  ---;     2.7;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    38.1;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Euphorbia hyberna; 0;   ;  ---;  ---;  ---;     0.4;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    38.1;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Neoschischkinia truncatula; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    35.3;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     1.0;  ---;     2.3;  ---;  ---;  ---;     1.0;
Scabiosa columbaria; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     4.7;     4.6;  ---;    34.2;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Galium verum; 0;   ;  ---;  ---;     6.7;  ---;  ---;     9.7;  ---;  ---;    16.8;  ---;  ---;  ---;  ---;  ---;    34.0;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Scrophularia alpestris; 0;   ;  ---;  ---;    13.2;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    33.2;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Solidago virgaurea; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    15.8;  ---;  ---;    31.5;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Potentilla sterilis; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    31.4;    13.1;     2.4;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Centranthus ruber; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    28.0;  ---;  ---;  ---;  ---;    55.7;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Hypericum hircinum; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     5.7;  ---;  ---;  ---;  ---;    38.8;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Asplenium adiantum-nigrum aggr.; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    23.8;  ---;  ---;  ---;  ---;    31.8;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Geranium lucidum; 0;   ;    18.5;    10.5;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    15.1;    68.2;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Anthriscus caucalis; 0;   ;  ---;  ---;  ---;  ---;  ---;     1.1;    16.6;     3.6;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    56.0;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Galium spurium; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    37.2;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Vulpia alopecuros; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    83.7;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Crucianella maritima; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    78.5;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Malcolmia littorea; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    78.5;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Artemisia campestris aggr.; 0;   ;  ---;  ---;  ---;  ---;  ---;     0.1;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    77.0;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Helichrysum italicum; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    75.8;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Ammophila arenaria aggr.; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    75.8;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Leontodon tingitanus; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    73.0;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Linaria polygalifolia; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    63.9;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Corynephorus canescens; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    63.9;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Scrophularia canina aggr.; 0;   ;  ---;  ---;  ---;  ---;  ---;     1.2;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    61.0;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Jasione montana; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    22.1;  ---;  ---;  ---;    60.6;  ---;  ---;  ---;  ---;  ---;     6.8;  ---;  ---;  ---;  ---;
Seseli tortuosum; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    60.6;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Cistus salviifolius; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    57.1;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Carex arenaria; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    57.1;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Festuca juncifolia; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     0.8;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    55.6;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Pinus pinaster; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    53.3;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Eryngium maritimum; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    53.3;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Lagurus ovatus; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    52.7;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Filago pygmaea aggr.; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    49.3;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Corema album; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    49.3;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Euphorbia portlandica; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    49.1;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Calystegia soldanella; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    49.1;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Anagallis monelli; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    49.1;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Pancratium maritimum; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    45.0;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Achillea maritima; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    45.0;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Daphne gnidium; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    45.0;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Silene portensis; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    45.0;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Herniaria ciliolata; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    44.7;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Cerastium diffusum; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    43.3;  ---;  ---;  ---;  ---;  ---;     1.2;  ---;  ---;  ---;  ---;
Tuberaria guttata; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    43.2;  ---;  ---;     8.2;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Sedum arenarium; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    41.4;  ---;  ---;     0.4;  ---;  ---;    10.1;  ---;  ---;  ---;  ---;
Iberis procumbens; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    40.2;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
